episode,steps,x,y,yaw,steer,throttle,action,reward,done,on_track,progress,closest_waypoint,track_len,timestamp,iteration
0,0,305.0,68.32000000000001,0.0004,0.0,0.0,0,1.0,False,True,0.7921,0,17.67,1570766782.9028797,1
0,1,305.0,68.32000000000001,0.0004,-0.52,2.67,0,1.0,False,True,0.7921,0,17.67,1570766782.9699185,1
0,0,305.0,68.32000000000001,0.0004,0.0,0.0,0,1.0,False,True,0.7922,0,17.67,1570766793.6457598,1
0,1,305.01,68.33,0.0008,-0.26,8.0,5,1.0,False,True,0.7931,0,17.67,1570766793.954452,1
0,2,305.16,68.33,0.0012,-0.26,8.0,5,1.0,False,True,0.8012,0,17.67,1570766793.9810436,1
0,3,306.48,68.27,-0.003,-0.26,8.0,5,1.0,False,True,0.8762,0,17.67,1570766794.0467603,1
0,4,308.83,68.11,-0.0124,-0.26,8.0,5,1.0,False,True,1.0087,0,17.67,1570766794.1112683,1
0,5,312.45,67.86,-0.0244,0.26,2.67,9,1.0,False,True,1.2136,1,17.67,1570766794.1804454,1
0,6,317.4,67.47999999999999,-0.0404,0.26,2.67,9,1.0,False,True,1.4939,1,17.67,1570766794.2474377,1
0,7,322.90999999999997,67.04,-0.0528,0.0,5.33,7,1.0,False,True,1.8057,1,17.67,1570766794.312245,1
0,8,329.06,66.53999999999999,-0.0655,0.52,2.67,12,1.0,False,True,2.1538,1,17.67,1570766794.3796222,1
0,9,334.79,66.08000000000001,-0.0703,0.26,2.67,9,1.0,False,True,2.4781,1,17.67,1570766794.4469774,1
0,10,340.07,65.56,-0.0796,0.52,2.67,12,1.0,False,True,2.777,2,17.67,1570766794.5120103,1
0,11,345.77,65.11,-0.0787,0.52,2.67,12,1.0,False,True,3.0993,2,17.67,1570766794.581454,1
0,12,351.11,64.94,-0.064,0.52,2.67,12,1.0,False,True,3.4015,2,17.67,1570766794.6470892,1
0,13,356.53000000000003,65.09,-0.0352,0.52,2.67,12,1.0,False,True,3.7083,3,17.67,1570766794.714025,1
0,14,362.24,65.57,0.0049,0.0,5.33,7,1.0,False,True,4.0312,3,17.67,1570766794.7809217,1
0,15,368.46999999999997,66.28,0.0427,0.26,2.67,9,1.0,False,True,4.3839,3,17.67,1570766794.8473985,1
0,16,374.42,67.15,0.0784,-0.52,5.33,1,1.0,False,True,4.7206,3,17.67,1570766794.9143472,1
0,17,381.08,68.14,0.1058,0.26,2.67,9,1.0,False,True,5.0975,3,17.67,1570766794.9805768,1
0,18,387.89,69.37,0.1338,-0.52,5.33,1,1.0,False,True,5.4829,3,17.67,1570766795.0477638,1
0,19,395.14,70.64,0.1504,0.26,2.67,9,1.0,False,True,5.8929,4,17.67,1570766795.1147003,1
0,20,402.20000000000005,71.93,0.1626,-0.52,8.0,2,1.0,False,True,6.2928,4,17.67,1570766795.1798437,1
0,21,411.09999999999997,73.22999999999999,0.153,-0.52,8.0,2,1.0,False,True,6.7962,4,17.67,1570766795.2488604,1
0,22,420.22,74.2,0.1243,0.26,2.67,9,1.0,False,True,7.3122,4,17.67,1570766795.3130207,1
0,23,429.23999999999995,74.87,0.098,-0.52,8.0,2,0.5,False,True,7.823,4,17.67,1570766795.380941,1
0,24,439.02,75.06,0.0499,0.26,2.67,9,0.5,False,True,8.3765,5,17.67,1570766795.4481099,1
0,25,447.44,75.16000000000001,0.0276,0.26,2.67,9,0.5,False,True,8.8526,5,17.67,1570766795.5128179,1
0,26,454.77,75.33,0.0253,0.26,2.67,9,0.5,False,True,9.2676,6,17.67,1570766795.5799868,1
0,27,461.31,75.58,0.0308,0.26,2.67,9,0.5,False,True,9.6374,6,17.67,1570766795.648235,1
0,28,466.98,75.97,0.0426,0.26,2.67,9,0.5,False,True,9.9586,6,17.67,1570766795.7140148,1
0,29,472.40999999999997,76.49000000000001,0.0597,0.26,2.67,9,0.5,False,True,10.2658,6,17.67,1570766795.7803454,1
0,30,477.90999999999997,77.21000000000001,0.0781,0.26,2.67,9,0.5,False,True,10.5768,6,17.67,1570766795.8482358,1
0,31,483.42,77.97,0.0975,-0.26,5.33,4,0.5,False,True,10.8887,6,17.67,1570766795.912731,1
0,32,490.78999999999996,78.91,0.1091,-0.26,8.0,5,0.5,False,True,11.306,6,17.67,1570766795.980175,1
0,33,499.57000000000005,79.80000000000001,0.105,-0.26,8.0,5,0.5,False,True,11.8027,7,17.67,1570766796.048357,1
0,34,509.70000000000005,80.7,0.0968,0.0,8.0,8,0.5,False,True,12.3758,7,17.67,1570766796.114775,1
0,35,520.77,81.45,0.0789,-0.52,2.67,0,0.5,False,True,13.0026,7,17.67,1570766796.180943,1
0,36,531.09,81.47999999999999,0.0388,0.0,8.0,8,0.5,False,True,13.5864,7,17.67,1570766796.2479537,1
0,37,542.5600000000001,81.28,0.0061,0.0,8.0,8,0.5,False,True,14.2352,8,17.67,1570766796.314323,1
0,38,554.96,81.07,-0.0152,0.52,5.33,13,0.5,False,True,14.9371,8,17.67,1570766796.3820524,1
0,39,566.62,81.42,0.0117,0.52,5.33,13,0.5,False,True,15.597,9,17.67,1570766796.4477558,1
0,40,577.49,82.53,0.0631,0.52,5.33,13,0.5,False,True,16.2123,9,17.67,1570766796.5139797,1
0,41,588.7800000000001,84.42,0.1226,0.0,8.0,8,0.1,False,True,16.8645,9,17.67,1570766796.5814238,1
0,42,601.21,86.82,0.1618,-0.52,8.0,2,0.1,False,True,17.5701,9,17.67,1570766796.6475124,1
0,43,614.67,89.19,0.1703,0.52,5.33,13,0.1,False,True,18.3339,10,17.67,1570766796.7150147,1
0,44,626.83,91.97,0.2036,0.26,5.33,10,0.1,False,True,19.0243,10,17.67,1570766796.782294,1
0,45,638.0799999999999,94.78,0.2269,-0.26,5.33,4,0.1,False,False,19.8068,11,17.67,1570766796.8492055,1
0,46,648.29,97.42,0.2378,0.52,2.67,12,0.1,False,False,20.7885,12,17.67,1570766796.9139345,1
0,47,657.49,100.21,0.2671,-0.26,2.67,3,0.1,False,False,21.33,13,17.67,1570766796.98224,1
0,48,665.0400000000001,102.46,0.2769,0.26,2.67,9,0.1,False,False,21.9837,13,17.67,1570766797.050294,1
0,49,671.95,104.78,0.2966,0.0,5.33,7,0.1,False,True,22.522,14,17.67,1570766797.115222,1
0,50,680.4,107.72999999999999,0.3151,0.0,5.33,7,0.1,False,True,22.9997,14,17.67,1570766797.1825674,1
0,51,689.8100000000001,111.42,0.347,0.52,5.33,13,0.5,False,True,23.7467,15,17.67,1570766797.250499,1
0,52,699.27,116.03000000000002,0.4062,0.52,8.0,14,0.5,False,True,24.2767,16,17.67,1570766797.3139844,1
0,53,709.26,122.24,0.501,0.52,2.67,12,1.0,False,True,24.9356,16,17.67,1570766797.3820903,1
0,54,717.05,128.42,0.6011,0.26,2.67,9,1.0,False,True,25.4586,17,17.67,1570766797.4491549,1
0,55,723.17,134.4,0.6831,0.52,2.67,12,1.0,False,True,25.8659,17,17.67,1570766797.5163832,1
0,56,727.79,140.23000000000002,0.7747,0.52,2.67,12,0.5,False,True,26.2458,17,17.67,1570766797.5850506,1
0,57,731.17,145.60999999999999,0.8616,0.52,2.67,12,0.5,False,True,26.5852,17,17.67,1570766797.6499171,1
0,58,733.72,150.89999999999998,0.9504,0.52,2.67,12,0.5,False,True,26.9094,18,17.67,1570766797.7183197,1
0,59,735.53,155.89,1.0359,0.52,2.67,12,0.5,False,True,27.2072,18,17.67,1570766797.7838035,1
0,60,736.85,161.19,1.1286,0.52,2.67,12,0.5,False,True,27.5163,18,17.67,1570766797.850303,1
0,61,737.73,166.57,1.2188,0.26,5.33,10,0.5,False,True,27.8243,18,17.67,1570766797.9155545,1
0,62,738.25,173.21,1.334,0.26,2.67,9,0.5,False,True,28.1968,18,17.67,1570766797.9848228,1
0,63,738.13,179.06,1.4219,0.26,2.67,9,0.5,False,True,28.3128,18,17.67,1570766798.0505779,1
0,64,737.4100000000001,185.15,1.518,0.52,5.33,13,0.5,False,True,28.6594,19,17.67,1570766798.1177826,1
0,65,735.71,191.82,1.6352,0.52,2.67,12,0.5,False,True,28.9248,20,17.67,1570766798.1843426,1
0,66,733.33,197.82,1.7516,0.52,8.0,14,0.5,False,True,29.2897,20,17.67,1570766798.2508793,1
0,67,729.93,203.9,1.8899,0.52,2.67,12,0.5,False,True,29.6792,20,17.67,1570766798.3168755,1
0,68,725.9000000000001,209.10999999999999,2.0215,0.52,5.33,13,0.5,False,True,30.0345,20,17.67,1570766798.3827665,1
0,69,720.04,214.86,2.176,0.26,5.33,10,1.0,False,True,30.4545,21,17.67,1570766798.4521987,1
0,70,712.9,220.4,2.3233,0.0,5.33,7,1.0,False,True,30.8877,21,17.67,1570766798.5184226,1
0,71,704.64,225.47000000000003,2.4595,0.0,5.33,7,0.5,False,True,31.3187,21,17.67,1570766798.586185,1
0,72,695.6800000000001,229.76000000000002,2.5819,0.0,5.33,7,0.5,False,True,31.9537,22,17.67,1570766798.65196,1
0,73,686.41,233.49,2.6726,-0.26,5.33,4,0.1,False,True,32.6553,22,17.67,1570766798.718425,1
0,74,676.94,236.93,2.7365,0.26,5.33,10,0.1,False,True,33.1948,22,17.67,1570766798.7835884,1
0,75,666.83,239.65,2.8138,0.26,5.33,10,0.1,False,False,33.7373,23,17.67,1570766798.8514335,1
0,76,656.82,241.76000000000002,2.8767,0.0,5.33,7,0.1,False,False,34.6974,23,17.67,1570766798.9170976,1
0,77,646.31,243.67000000000002,2.923,0.0,5.33,7,0.1,False,False,35.7812,24,17.67,1570766798.9846146,1
0,78,635.82,245.29000000000002,2.9584,0.0,5.33,7,0.1,False,False,36.3809,24,17.67,1570766799.052333,1
0,79,625.41,246.70000000000002,2.9849,0.0,5.33,7,0.1,False,False,36.9754,25,17.67,1570766799.1182125,1
0,80,614.97,248.07000000000002,2.9981,-0.52,5.33,1,0.1,False,False,37.5706,25,17.67,1570766799.1844432,1
0,81,604.43,249.88000000000002,2.9826,-0.52,5.33,1,0.1,False,False,38.3466,25,17.67,1570766799.2520704,1
0,82,593.99,252.1,2.9553,-0.26,5.33,4,0.1,False,False,38.9367,26,17.67,1570766799.3179748,1
0,83,583.7900000000001,254.61999999999998,2.9247,-0.26,5.33,4,0.1,False,False,39.5121,26,17.67,1570766799.384109,1
0,84,573.53,257.46000000000004,2.8966,0.0,5.33,7,0.1,False,True,40.0918,27,17.67,1570766799.4526455,1
0,85,563.71,260.34999999999997,2.871,0.0,2.67,6,0.1,False,True,40.6456,28,17.67,1570766799.5197544,1
0,86,554.98,263.32,2.842,-0.26,5.33,4,0.5,False,True,41.1382,28,17.67,1570766799.5846376,1
0,87,545.61,266.94,2.8052,0.0,5.33,7,0.5,False,True,41.6672,28,17.67,1570766799.651342,1
0,88,536.12,270.54,2.7864,0.52,2.67,12,1.0,False,True,42.2024,29,17.67,1570766799.7180145,1
0,89,527.98,273.41,2.7944,0.0,2.67,6,1.0,False,True,42.6613,29,17.67,1570766799.7855484,1
0,90,520.81,275.77,2.8063,0.52,2.67,12,1.0,False,True,43.0659,29,17.67,1570766799.8538969,1
0,91,515.05,277.31,2.8336,0.52,2.67,12,1.0,False,True,43.3914,29,17.67,1570766799.917834,1
0,92,509.72999999999996,278.57,2.858,0.0,2.67,6,1.0,False,True,43.6917,30,17.67,1570766799.9853625,1
0,93,504.62,279.58,2.8837,0.52,2.67,12,1.0,False,True,43.9976,30,17.67,1570766800.0519419,1
0,94,499.02,280.41999999999996,2.9195,-0.26,5.33,4,1.0,False,True,44.3206,31,17.67,1570766800.1188407,1
0,95,492.06000000000006,281.46,2.9488,-0.26,5.33,4,1.0,False,True,44.7578,32,17.67,1570766800.1851895,1
0,96,484.64,282.8,2.967,-0.52,2.67,0,1.0,False,True,45.1808,32,17.67,1570766800.2527955,1
0,97,477.88000000000005,284.11,2.9606,-0.26,8.0,5,1.0,False,True,45.5676,32,17.67,1570766800.3171573,1
0,98,470.62,285.92,2.9422,-0.52,2.67,0,1.0,False,True,45.9898,33,17.67,1570766800.3851938,1
0,99,463.65,288.28999999999996,2.8886,-0.52,8.0,2,1.0,False,True,46.4066,33,17.67,1570766800.4524467,1
0,100,456.26,291.71,2.8066,-0.52,8.0,2,1.0,False,True,46.9029,33,17.67,1570766800.5174496,1
0,101,447.67,297.01,2.6895,-0.52,8.0,2,1.0,False,True,47.4659,33,17.67,1570766800.5861838,1
0,102,439.52,303.65000000000003,2.552,-0.52,2.67,0,1.0,False,True,48.06,34,17.67,1570766800.6528518,1
0,103,433.41,310.15999999999997,2.4407,0.26,2.67,9,1.0,False,True,48.5634,34,17.67,1570766800.7192194,1
0,104,428.46999999999997,315.98,2.3704,0.26,2.67,9,1.0,False,True,48.9911,34,17.67,1570766800.7848122,1
0,105,423.90999999999997,321.74,2.3164,0.0,5.33,7,1.0,False,True,49.4194,34,17.67,1570766800.8531456,1
0,106,419.67999999999995,328.12,2.2456,-0.52,2.67,0,1.0,False,True,49.8504,34,17.67,1570766800.9199948,1
0,107,416.24,334.37,2.1768,0.0,5.33,7,1.0,False,True,50.2477,35,17.67,1570766800.986519,1
0,108,412.51,341.9,2.1097,0.0,5.33,7,1.0,False,True,50.7114,35,17.67,1570766801.0522578,1
0,109,408.54999999999995,350.34000000000003,2.061,0.52,5.33,13,0.5,False,True,51.2229,36,17.67,1570766801.1200008,1
0,110,404.32,359.18,2.0373,0.26,2.67,9,0.5,False,True,51.762,36,17.67,1570766801.1863534,1
0,111,400.78,366.97,2.0204,-0.26,2.67,3,0.5,False,True,52.2301,36,17.67,1570766801.2543304,1
0,112,398.15999999999997,373.57,1.9921,-0.26,2.67,3,0.5,False,True,52.6136,37,17.67,1570766801.3203156,1
0,113,395.61,380.15,1.9722,0.52,5.33,13,0.1,False,True,52.9932,37,17.67,1570766801.387686,1
0,114,392.33,387.55,1.9803,0.52,5.33,13,0.1,False,True,53.4347,37,17.67,1570766801.453615,1
0,115,388.13,395.40999999999997,2.0207,0.52,5.33,13,0.1,False,True,53.93,38,17.67,1570766801.5183628,1
0,116,382.45,404.01,2.0931,0.52,5.33,13,0.1,False,True,54.5102,38,17.67,1570766801.58759,1
0,117,376.0,411.95000000000005,2.179,0.52,5.33,13,0.1,False,True,55.089,39,17.67,1570766801.6542444,1
0,118,369.42,418.51000000000005,2.2866,0.52,2.67,12,0.1,False,True,55.5401,39,17.67,1570766801.7191877,1
0,119,361.69,424.05999999999995,2.4095,0.52,5.33,13,0.1,False,True,56.0674,39,17.67,1570766801.7895324,1
0,120,354.12,428.28999999999996,2.5291,-0.26,2.67,3,0.1,False,True,56.5338,39,17.67,1570766801.8540225,1
0,121,346.37,431.78999999999996,2.634,0.26,8.0,11,0.5,False,True,56.977,40,17.67,1570766801.920025,1
0,122,337.04,434.8,2.7371,0.0,5.33,7,0.5,False,True,57.4601,40,17.67,1570766801.9860797,1
0,123,327.14,437.31,2.8197,0.0,5.33,7,1.0,False,True,57.9019,40,17.67,1570766802.0537457,1
0,124,316.89,439.20000000000005,2.8966,0.52,8.0,14,1.0,False,True,58.4536,41,17.67,1570766802.1200042,1
0,125,305.11,440.10999999999996,3.0089,-0.26,5.33,4,1.0,False,True,59.1102,42,17.67,1570766802.1881669,1
0,126,294.49,440.09999999999997,3.0834,0.0,5.33,7,0.5,False,True,59.6785,43,17.67,1570766802.2529643,1
0,127,283.69,439.46,-3.1358,0.0,5.33,7,0.5,False,True,60.3886,44,17.67,1570766802.3213253,1
0,128,273.8,438.72999999999996,-3.0973,-0.52,2.67,0,0.5,False,True,61.0359,45,17.67,1570766802.3869019,1
0,129,265.05,438.34999999999997,-3.094,-0.52,2.67,0,0.5,False,True,61.5315,46,17.67,1570766802.453877,1
0,130,257.59,438.31,-3.1108,-0.52,2.67,0,0.5,False,True,61.9537,46,17.67,1570766802.5229485,1
0,131,250.5,438.58,-3.1388,0.52,5.33,13,0.5,False,True,62.3545,46,17.67,1570766802.5874069,1
0,132,242.93999999999997,438.84,3.1303,-0.52,2.67,0,0.5,False,True,62.7981,46,17.67,1570766802.6540015,1
0,133,235.59,439.37,3.1056,0.0,5.33,7,0.5,False,True,63.2132,47,17.67,1570766802.7216551,1
0,134,227.26999999999998,440.06999999999994,3.0838,0.0,5.33,7,0.5,False,True,63.6827,47,17.67,1570766802.787009,1
0,135,217.88,441.05999999999995,3.0601,0.0,5.33,7,0.5,False,True,64.2119,47,17.67,1570766802.854731,1
0,136,207.39999999999998,442.65,3.0209,-0.26,5.33,4,1.0,False,True,64.8023,48,17.67,1570766802.9236941,1
0,137,196.60999999999999,444.61,2.9901,0.52,8.0,14,1.0,False,True,65.4089,48,17.67,1570766802.9905334,1
0,138,184.63,446.14000000000004,3.0069,0.52,8.0,14,1.0,False,True,66.0841,49,17.67,1570766803.0559323,1
0,139,171.76,447.18,3.0459,0.0,5.33,7,1.0,False,True,66.8127,49,17.67,1570766803.122492,1
0,140,159.69,447.64,3.0821,0.26,5.33,10,1.0,False,True,67.4837,49,17.67,1570766803.1882324,1
0,141,148.45,447.22999999999996,3.1374,0.52,5.33,13,1.0,False,True,68.1157,49,17.67,1570766803.2563715,1
0,142,138.47,445.99,-3.0795,0.52,5.33,13,1.0,False,True,68.685,50,17.67,1570766803.3210459,1
0,143,128.65,444.00000000000006,-2.9918,0.0,2.67,6,1.0,False,True,69.2513,50,17.67,1570766803.390455,1
0,144,120.7,441.76,-2.9326,0.52,2.67,12,1.0,False,True,69.7148,50,17.67,1570766803.4569845,1
0,145,114.04,439.02,-2.8571,0.52,2.67,12,1.0,False,True,70.0768,50,17.67,1570766803.524319,1
0,146,107.99000000000001,435.75,-2.7739,0.52,8.0,14,1.0,False,True,70.3998,51,17.67,1570766803.5910788,1
0,147,101.38000000000001,430.89000000000004,-2.6533,0.52,8.0,14,1.0,False,True,70.8414,51,17.67,1570766803.6579087,1
0,148,95.32000000000001,424.97999999999996,-2.5134,0.52,2.67,12,0.5,False,True,71.3131,51,17.67,1570766803.7229462,1
0,149,90.3,418.70000000000005,-2.388,0.0,2.67,6,0.5,False,True,71.7673,51,17.67,1570766803.7905967,1
0,150,86.42,412.79,-2.2779,0.52,8.0,14,0.5,False,True,72.1668,51,17.67,1570766803.8554342,1
0,151,83.07,405.11999999999995,-2.142,0.52,8.0,14,1.0,False,True,72.6303,52,17.67,1570766803.9241073,1
0,152,80.47999999999999,396.36,-1.9667,0.26,2.67,9,1.0,False,True,73.1187,52,17.67,1570766803.9901276,1
0,153,79.14999999999999,387.93,-1.7679,0.0,5.33,7,1.0,False,True,73.5497,52,17.67,1570766804.0567572,1
0,154,79.16,378.88,-1.5931,0.0,5.33,7,0.5,False,True,74.1681,52,17.67,1570766804.1235745,1
0,155,80.30000000000001,369.96000000000004,-1.4445,-0.52,2.67,0,0.5,False,True,74.666,52,17.67,1570766804.1898084,1
0,156,82.28,361.36,-1.323,0.0,5.33,7,0.5,False,True,75.1417,53,17.67,1570766804.2567124,1
0,157,85.3,352.38,-1.2266,-0.26,5.33,4,0.5,False,True,75.867,53,17.67,1570766804.323283,1
0,158,89.16,343.45,-1.1692,0.26,2.67,9,0.1,False,True,76.406,53,17.67,1570766804.3902097,1
0,159,92.81,336.02,-1.1387,-0.52,2.67,0,0.1,False,True,76.8596,53,17.67,1570766804.4575512,1
0,160,95.74000000000001,329.59999999999997,-1.1396,-0.52,2.67,0,0.1,False,True,77.2492,53,17.67,1570766804.5248086,1
0,161,97.91,324.21000000000004,-1.1564,-0.52,2.67,0,0.1,False,True,77.5727,53,17.67,1570766804.5886478,1
0,162,99.63,319.02,-1.1873,-0.52,2.67,0,0.1,False,True,77.8799,53,17.67,1570766804.6567638,1
0,163,100.94000000000001,313.98,-1.2261,-0.52,2.67,0,0.1,False,True,78.1743,54,17.67,1570766804.7242324,1
0,164,101.88999999999999,308.84999999999997,-1.2762,-0.52,2.67,0,0.1,False,True,78.4694,54,17.67,1570766804.79127,1
